tick,source_rho,destA_rho,destB_rho
158,11.192338129409093,1.028834833925613,2.4645155836187467
159,8.80766187059032,1.216290215035462,2.2808905089554297
160,6.528930087059292,1.2226565587567564,2.2786584165860915
161,4.55861809783242,1.2824732797097038,2.093914877791121
162,3.0717967697243465,1.286285936220215,2.0920101682803076
163,2.2005767025453515,1.0511046034462928,1.949230378486116
164,2.022369622550582,1.0519467093814514,1.948926862069405
165,2.553010010846471,0.7398755062278928,1.8727063013742944
166,3.745348140255965,0.7377938217639488,1.8752662501446309
167,5.4934395354912775,0.4193074118193511,1.880308844716226
168,7.641958604713041,0.4149950472635233,1.8859856499376093
169,10.000000000000323,0.107933788672826,1.9709837261901708
170,12.358041395287524,0.11059661862927413,1.9786650421950776
171,14.506560464509214,0.01058786438067641,2.134126153602331
172,16.254651859744442,0.252813925933311,2.146425424254499
173,17.446989989153746,0.6073130442014993,2.539642413599754
174,17.97763037744946,0.6118474954091595,2.5453165341638626
175,17.799423297454517,0.9586222204156988,2.5510428354786674
176,16.928203230275358,0.9647192137239003,2.531265781274029
177,15.441381902167103,1.331131541014072,1.9577194726481528
178,13.471069912940171,1.3346500429867092,1.945474427103008
179,11.192338129409094,1.3383873996034767,1.434527483602412
180,8.807661870590264,0.0032339841808299297,1.4216678639362512
181,6.528930087059242,0.2173997315866828,0.9099212432168632
182,4.558618097832421,0.2163527857614714,0.897746286514419
183,3.07179676972432,0.292089650884224,0.487901102778681
184,2.200576702545339,0.290730703989066,0.4822918473291085
185,2.0223696225505856,0.37795062116265526,0.4593297258765437
186,2.5530100108464913,0.3771578837185728,0.4646800426283363
187,3.745348140255963,0.45017694405359426,0.9920722990269216
188,5.493439535491323,0.4496023516867648,0.9990452765511229
189,7.641958604713094,0.4380314705215867,1.512139869134404
190,10.000000000000323,0.4370199403569984,1.5207197474670824
191,12.35804139528758,0.3092806330376482,2.045520521197978
192,14.50656046450926,0.30900136950035484,2.0581193211917412
193,16.254651859744477,0.16254336563709082,2.13377268954111
194,17.446989989153767,0.166961104125267,0.0015076314574661298
195,17.977630377449465,0.01206209728568286,0.004695229889030641
196,17.799423297454503,0.16062775220517125,0.05044162732062501
197,16.92820323027533,0.11669049108990397,0.8153376876388562
198,15.441381902167103,0.12509957447504405,0.8122069699522746
199,13.471069912940123,0.27818854903562484,0.8473620755014799
200,11.19233812940904,0.2797533717876742,0.8404877761663103
201,8.807661870590266,0.4788205489828596,0.6904938460790231
202,6.528930087059296,0.4802971930758163,0.6815750722129295
203,4.558618097832506,0.6876870476038496,0.14843801154671366
204,3.071796769724406,0.6908051980250008,0.13140982507912785
205,2.2005767025453897,0.8722094525163073,0
206,2.0223696225505643,0.8646527089409771,1.9495025810996909
207,2.553010010846366,0.8219903764090741,1.984527663075426
208,3.74534814025575,0.8210953386193812,1.9842321945806516
209,5.493439535490945,0.5476766578896234,1.7648394860495835
210,7.6419586047126575,0.5449141031406051,1.7614839488609777
211,9.99999999999981,0.2782497989721965,1.4052768244895562
212,12.35804139528698,0.2753289846607635,1.3995748473421123
213,14.50656046450874,0.004212068565896232,1.0224033195969808
214,16.254651859744015,0.46319126161013857,1.009616516735069
215,17.446989989153472,0.3916743619356281,0.6523444211075962
216,17.977630377449408,0.3930043007963257,0.6431859219951188
217,17.799423297454695,0.3937115230208222,0.35734742638583494
218,16.928203230275756,0.3942237905456142,0.3487087576208563
219,15.441381902167814,0.3945096901114132,0.30781858774987003
220,13.471069912941047,0.39493154915389206,0.304343656360305
221,11.192338129410054,0.4341374155554468,0.7221145757962728
222,8.807661870591392,0.433578285322097,0.7222645351028012
223,6.528930087060271,0.4388795731287799,1.1329382115907094
224,4.558618097833257,0.4371797219085994,1.1357606432465457
225,3.0717967697249184,0.3910366352527386,1.563062004702931
