survey,damping,inject_id,inject_label,dominant_basin,dominant_basin_label,final_maxRho,final_entropy,final_mass
post_mild_norm,0.2,106,free information,106,free information,0.199876,0.987919,20.025683
post_mild_norm,0.2,107,holorian,8,ark,0.117237,0.992714,15.33838
post_mild_norm,0.2,108,space,108,space,0.144482,0.991695,18.666881
post_mild_norm,0.2,109,high,109,high,0.144482,0.991695,18.666881
post_mild_norm,0.2,110,forms,110,forms,0.144459,0.991694,18.674796
post_mild_norm,0.2,111,mar,111,mar,0.138428,0.991845,18.052381
post_mild_norm,0.2,112,rite,112,rite,2.570225,0.626245,28.89376
post_mild_norm,0.2,113,practice,113,practice,2.570225,0.626245,28.89376
post_mild_norm,0.2,114,lord,52,temple of,0.129939,0.992346,16.718324
post_mild_norm,0.2,115,please support,115,please support,0.199876,0.987919,20.025683
post_mild_norm,0.2,116,lady,116,lady,0.13262,0.992135,17.081364
post_mild_norm,0.2,117,gem,117,gem,0.14439,0.99168,18.71714
post_mild_norm,0.2,118,mazur,58,metatronic,0.119555,0.992653,15.617458
post_mild_norm,0.2,119,kyi,119,kyi,0.211765,0.988968,19.102153
post_mild_norm,0.2,120,sirius,120,sirius,0.133451,0.992118,17.339891
post_mild_norm,0.2,121,valley,121,valley,0.140843,0.991791,18.145337
post_mild_norm,0.2,122,lords,122,lords,0.14044,0.99191,18.076503
post_mild_norm,0.2,123,journey,123,journey,0.145352,0.991628,18.815547
post_mild_norm,0.2,124,dragon,124,dragon,0.144741,0.991687,18.696358
post_mild_norm,0.2,125,individual,125,individual,0.144189,0.991703,18.657335
post_mild_norm,0.2,126,melchizedek,58,metatronic,0.115825,0.992902,15.160985
post_mild_norm,0.2,127,age,127,age,0.140035,0.991894,18.151476
post_mild_norm,0.2,128,stone,128,stone,0.14353,0.991466,17.406923
post_mild_norm,0.2,129,dweller crystal,31,thothhorra,0.146118,0.991599,16.079813
post_mild_norm,0.2,130,level,130,level,0.144482,0.991695,18.666881
post_mild_norm,0.2,131,non profitset,131,non profitset,0.199876,0.987919,20.025683
post_mild_norm,0.2,132,magdalene,synth_9000,synth:grail,0.139178,0.992142,17.317249
post_mild_norm,0.2,133,stars,133,stars,0.144821,0.991678,18.712348
post_mild_norm,0.2,134,island,134,island,0.172359,0.991348,18.228838
post_mild_norm,0.2,135,moon,135,moon,0.144091,0.991684,18.6636
post_mild_norm,0.2,136,maia christianne,136,maia christianne,0.546647,0.987205,34.560568
post_mild_norm,0.2,137,state,137,state,0.144459,0.991694,18.674796
post_mild_norm,0.2,138,thothhorra khandr,138,thothhorra khandr,0.946109,0.980469,39.979586
post_mild_norm,0.2,139,sanctuary,139,sanctuary,0.196978,0.991163,18.779103
post_mild_norm,0.2,140,dynamic,140,dynamic,0.142902,0.99168,18.556795
post_mild_norm,5.0,1,grail,synth_9000,synth:grail,0.0,0.995437,0.0
post_mild_norm,5.0,2,christ,2,christ,0.0,0.994244,0.0
post_mild_norm,5.0,3,isis,3,isis,0.0,0.995487,0.0
post_mild_norm,5.0,4,osiris,4,osiris,0.0,0.995407,0.0
post_mild_norm,5.0,5,earth star,5,earth star,0.0,0.99497,0.0
post_mild_norm,5.0,6,temple doors,6,temple doors,0.0,0.994559,0.0
post_mild_norm,5.0,7,numis'om,7,numis'om,0.0,0.994114,0.0
post_mild_norm,5.0,8,ark,8,ark,0.0,0.995355,0.0
post_mild_norm,5.0,9,metatron,9,metatron,0.0,0.993651,0.0
post_mild_norm,5.0,10,venus,10,venus,0.0,0.994123,0.0
post_mild_norm,5.0,11,orion,11,orion,0.0,0.995242,0.0
post_mild_norm,5.0,12,eye,12,eye,0.0,0.995188,0.0
post_mild_norm,5.0,13,loch,71,crystal,0.0,0.996098,0.0
post_mild_norm,5.0,14,maia nartoomid,41,lineages,0.0,0.785657,0.0
post_mild_norm,5.0,15,god,15,god,0.0,0.995337,0.0
post_mild_norm,5.0,16,doors,16,doors,0.0,0.995304,0.0
post_mild_norm,5.0,17,star lineages,14,maia nartoomid,0.0,0.796764,0.0
post_mild_norm,5.0,18,adam kadmon,70,adam,0.0,0.995609,0.0
post_mild_norm,5.0,19,new earth star,19,new earth star,0.0,0.993555,0.0
post_mild_norm,5.0,20,horus,4,osiris,0.0,0.995731,0.0
post_mild_norm,5.0,21,skull,71,crystal,0.0,0.99534,0.0
post_mild_norm,5.0,22,christic,22,christic,0.0,0.994578,0.0
post_mild_norm,5.0,23,light codes,23,light codes,0.0,0.888152,0.0
post_mild_norm,5.0,24,inner earth,75,central,0.0,0.995319,0.0
post_mild_norm,5.0,25,blue star,121,valley,0.0,0.995364,0.0
post_mild_norm,5.0,26,dna,26,dna,0.0,0.995273,0.0
post_mild_norm,5.0,27,activation rite,14,maia nartoomid,0.0,0.812845,0.0
post_mild_norm,5.0,28,akashic practice,51,rite akashic,0.0,0.745204,0.0
post_mild_norm,5.0,29,pyramid,32,great pyramid,0.0,0.995331,0.0
post_mild_norm,5.0,30,templar,41,lineages,0.0,0.785657,0.0
post_mild_norm,5.0,31,thothhorra,31,thothhorra,0.0,0.993581,0.0
post_mild_norm,5.0,32,great pyramid,29,pyramid,0.0,0.99564,0.0
post_mild_norm,5.0,33,johannine,106,free information,0.0,0.995836,0.0
post_mild_norm,5.0,34,crystal skull,71,crystal,0.0,0.995213,0.0
post_mild_norm,5.0,35,mother,35,mother,0.0,0.995359,0.0
post_mild_norm,5.0,36,templa mar,99,grid,0.0,0.995715,0.0
post_mild_norm,5.0,37,master,37,master,0.0,0.995347,0.0
post_mild_norm,5.0,38,mystery,107,holorian,0.0,0.995353,0.0
post_mild_norm,5.0,39,yeshua,39,yeshua,0.0,0.995493,0.0
post_mild_norm,5.0,40,pure gem,40,pure gem,0.0,0.995327,0.0
post_mild_norm,5.0,41,lineages,14,maia nartoomid,0.0,0.789461,0.0
post_mild_norm,5.0,42,gate,120,sirius,0.0,0.995364,0.0
post_mild_norm,5.0,43,flame,43,flame,0.0,0.995357,0.0
post_mild_norm,5.0,44,dweller,44,dweller,0.0,0.995165,0.0
post_mild_norm,5.0,45,crystal skulls,71,crystal,0.0,0.995321,0.0
post_mild_norm,5.0,46,atlantis,46,atlantis,0.0,0.995363,0.0
post_mild_norm,5.0,47,of light,47,of light,0.0,0.995329,0.0
post_mild_norm,5.0,48,merkabah,48,merkabah,0.0,0.993741,0.0
post_mild_norm,5.0,49,love,49,love,0.0,0.995296,0.0
post_mild_norm,5.0,50,grace,50,grace,0.0,0.995355,0.0
post_mild_norm,5.0,51,rite akashic,28,akashic practice,0.0,0.745204,0.0
post_mild_norm,5.0,52,temple of,52,temple of,0.0,0.993751,0.0
post_mild_norm,5.0,53,lion,53,lion,0.0,0.995366,0.0
post_mild_norm,5.0,54,matter,54,matter,0.0,0.995348,0.0
post_mild_norm,5.0,55,sun,55,sun,0.0,0.995365,0.0
post_mild_norm,5.0,56,skulls,71,crystal,0.0,0.995321,0.0
post_mild_norm,5.0,57,blood,62,king,0.0,0.995347,0.0
post_mild_norm,5.0,58,metatronic,58,metatronic,0.0,0.993891,0.0
post_mild_norm,5.0,59,tree,59,tree,0.0,0.995296,0.0
post_mild_norm,5.0,60,self,60,self,0.0,0.995356,0.0
post_mild_norm,5.0,61,old,61,old,0.0,0.995365,0.0
post_mild_norm,5.0,62,king,57,blood,0.0,0.995741,0.0
post_mild_norm,5.0,63,set,13,loch,0.0,0.99534,0.0
post_mild_norm,5.0,64,john,25,blue star,0.0,0.996148,0.0
post_mild_norm,5.0,65,atlantean,46,atlantis,0.0,0.995404,0.0
post_mild_norm,5.0,66,jesus,66,jesus,0.0,0.99581,0.0
post_mild_norm,5.0,67,spirit heart,67,spirit heart,0.0,0.993574,0.0
post_mild_norm,5.0,68,nature,68,nature,0.0,0.995273,0.0
post_mild_norm,5.0,69,heart sanctuary,69,heart sanctuary,0.0,0.995132,0.0
post_mild_norm,5.0,70,adam,58,metatronic,0.0,0.995461,0.0
post_mild_norm,5.0,71,crystal,71,crystal,0.0,0.994901,0.0
post_mild_norm,5.0,72,isis eye,106,free information,0.0,0.995938,0.0
post_mild_norm,5.0,73,mari,35,mother,0.0,0.995766,0.0
post_mild_norm,5.0,74,egypt,74,egypt,0.0,0.995367,0.0
post_mild_norm,5.0,75,central,24,inner earth,0.0,0.995489,0.0
post_mild_norm,5.0,76,logos,76,logos,0.0,0.995357,0.0
post_mild_norm,5.0,77,temporal alchemy,14,maia nartoomid,0.0,0.812845,0.0
post_mild_norm,5.0,78,knowledge,78,knowledge,0.0,0.99535,0.0
post_mild_norm,5.0,79,par,31,thothhorra,0.0,0.997076,0.0
post_mild_norm,5.0,80,city,101,the sun,0.0,0.995504,0.0
post_mild_norm,5.0,81,alchemy star,14,maia nartoomid,0.0,0.812845,0.0
post_mild_norm,5.0,82,johannine grove,31,thothhorra,0.0,0.996972,0.0
post_mild_norm,5.0,83,rose,83,rose,0.0,0.995472,0.0
post_mild_norm,5.0,84,mysteries,64,john,0.0,0.995349,0.0
post_mild_norm,5.0,85,tehuti,85,tehuti,0.0,0.995595,0.0
post_mild_norm,5.0,86,black,116,lady,0.0,0.995344,0.0
post_mild_norm,5.0,87,crystals,87,crystals,0.0,0.995356,0.0
post_mild_norm,5.0,88,prima matra,88,prima matra,0.0,0.995464,0.0
post_mild_norm,5.0,89,mystery school,34,crystal skull,0.0,0.99655,0.0
post_mild_norm,5.0,90,christine hayes,78,knowledge,0.0,0.992609,0.0
post_mild_norm,5.0,91,goddess,35,mother,0.0,0.99551,0.0
post_mild_norm,5.0,92,plain,29,pyramid,0.0,0.996288,0.0
post_mild_norm,5.0,93,lotus,93,lotus,0.0,0.995099,0.0
post_mild_norm,5.0,94,christos,94,christos,0.0,0.993725,0.0
post_mild_norm,5.0,95,book,95,book,0.0,0.995347,0.0
post_mild_norm,5.0,96,kadmon,70,adam,0.0,0.995609,0.0
post_mild_norm,5.0,97,queen,119,kyi,0.0,0.995313,0.0
post_mild_norm,5.0,98,simeon,98,simeon,0.0,0.995608,0.0
post_mild_norm,5.0,99,grid,99,grid,0.0,0.995316,0.0
post_mild_norm,5.0,100,name,62,king,0.0,0.995343,0.0
post_mild_norm,5.0,101,the sun,101,the sun,0.0,0.995511,0.0
post_mild_norm,5.0,102,presence,102,presence,0.0,0.995347,0.0
post_mild_norm,5.0,103,sea,103,sea,0.0,0.995425,0.0
post_mild_norm,5.0,104,church,31,thothhorra,0.0,0.996522,0.0
post_mild_norm,5.0,105,egyptian,105,egyptian,0.0,0.995497,0.0
post_mild_norm,5.0,106,free information,115,please support,0.0,0.994801,0.0
post_mild_norm,5.0,107,holorian,71,crystal,0.0,0.996215,0.0
post_mild_norm,5.0,108,space,108,space,0.0,0.995347,0.0
post_mild_norm,5.0,109,high,109,high,0.0,0.995347,0.0
post_mild_norm,5.0,110,forms,110,forms,0.0,0.995353,0.0
post_mild_norm,5.0,111,mar,59,tree,0.0,0.995469,0.0
post_mild_norm,5.0,112,rite,113,practice,0.0,0.785655,0.0
post_mild_norm,5.0,113,practice,112,rite,0.0,0.785655,0.0
post_mild_norm,5.0,114,lord,53,lion,0.0,0.995883,0.0
post_mild_norm,5.0,115,please support,106,free information,0.0,0.994801,0.0
post_mild_norm,5.0,116,lady,86,black,0.0,0.995713,0.0
post_mild_norm,5.0,117,gem,117,gem,0.0,0.995361,0.0
post_mild_norm,5.0,118,mazur,70,adam,0.0,0.996148,0.0
post_mild_norm,5.0,119,kyi,106,free information,0.0,0.994774,0.0
post_mild_norm,5.0,120,sirius,42,gate,0.0,0.995748,0.0
post_mild_norm,5.0,121,valley,25,blue star,0.0,0.995443,0.0
post_mild_norm,5.0,122,lords,122,lords,0.0,0.99553,0.0
post_mild_norm,5.0,123,journey,123,journey,0.0,0.995331,0.0
post_mild_norm,5.0,124,dragon,124,dragon,0.0,0.995354,0.0
post_mild_norm,5.0,125,individual,13,loch,0.0,0.99534,0.0
post_mild_norm,5.0,126,melchizedek,11,orion,0.0,0.99638,0.0
post_mild_norm,5.0,127,age,61,old,0.0,0.995513,0.0
post_mild_norm,5.0,128,stone,106,free information,0.0,0.995491,0.0
post_mild_norm,5.0,129,dweller crystal,119,kyi,0.0,0.99577,0.0
post_mild_norm,5.0,130,level,130,level,0.0,0.995347,0.0
post_mild_norm,5.0,131,non profitset,106,free information,0.0,0.994801,0.0
post_mild_norm,5.0,132,magdalene,43,flame,0.0,0.995744,0.0
post_mild_norm,5.0,133,stars,120,sirius,0.0,0.995356,0.0
post_mild_norm,5.0,134,island,134,island,0.0,0.995315,0.0
post_mild_norm,5.0,135,moon,13,loch,0.0,0.995339,0.0
post_mild_norm,5.0,136,maia christianne,136,maia christianne,0.0,0.994597,0.0
post_mild_norm,5.0,137,state,137,state,0.0,0.995353,0.0
post_mild_norm,5.0,138,thothhorra khandr,138,thothhorra khandr,0.0,0.99406,0.0
post_mild_norm,5.0,139,sanctuary,139,sanctuary,0.0,0.995186,0.0
post_mild_norm,5.0,140,dynamic,20,horus,0.0,0.995358,0.0
post_mild_norm,20.0,1,grail,7,numis'om,0.0,0.460411,0.0
post_mild_norm,20.0,2,christ,22,christic,0.0,0.508012,0.0
post_mild_norm,20.0,3,isis,7,numis'om,0.0,0.461368,0.0
post_mild_norm,20.0,4,osiris,7,numis'om,0.0,0.46441,0.0
post_mild_norm,20.0,5,earth star,67,spirit heart,0.0,0.38482,0.0
post_mild_norm,20.0,6,temple doors,48,merkabah,0.0,0.475114,0.0
post_mild_norm,20.0,7,numis'om,19,new earth star,0.0,0.514887,0.0
post_mild_norm,20.0,8,ark,2,christ,0.0,0.398025,0.0
post_mild_norm,20.0,9,metatron,7,numis'om,0.0,0.505739,0.0
post_mild_norm,20.0,10,venus,136,maia christianne,0.0,0.498526,0.0
post_mild_norm,20.0,11,orion,2,christ,0.0,0.382427,0.0
post_mild_norm,20.0,12,eye,67,spirit heart,0.0,0.440982,0.0
post_mild_norm,20.0,13,loch,2,christ,0.0,0.398651,0.0
post_mild_norm,20.0,14,maia nartoomid,7,numis'om,0.0,0.312594,0.0
post_mild_norm,20.0,15,god,2,christ,0.0,0.376384,0.0
post_mild_norm,20.0,16,doors,48,merkabah,0.0,0.506465,0.0
post_mild_norm,20.0,17,star lineages,7,numis'om,0.0,0.314531,0.0
post_mild_norm,20.0,18,adam kadmon,7,numis'om,0.0,0.462507,0.0
post_mild_norm,20.0,19,new earth star,7,numis'om,0.0,0.508863,0.0
post_mild_norm,20.0,20,horus,6,temple doors,0.0,0.44559,0.0
post_mild_norm,20.0,21,skull,138,thothhorra khandr,0.0,0.236355,0.0
post_mild_norm,20.0,22,christic,2,christ,0.0,0.433493,0.0
post_mild_norm,20.0,23,light codes,7,numis'om,0.0,0.348617,0.0
post_mild_norm,20.0,24,inner earth,2,christ,0.0,0.390014,0.0
post_mild_norm,20.0,25,blue star,7,numis'om,0.0,0.460311,0.0
post_mild_norm,20.0,26,dna,48,merkabah,0.0,0.427126,0.0
post_mild_norm,20.0,27,activation rite,7,numis'om,0.0,0.328586,0.0
post_mild_norm,20.0,28,akashic practice,51,rite akashic,0.0,0.175221,0.0
post_mild_norm,20.0,29,pyramid,2,christ,0.0,0.368879,0.0
post_mild_norm,20.0,30,templar,7,numis'om,0.0,0.312594,0.0
post_mild_norm,20.0,31,thothhorra,138,thothhorra khandr,0.0,0.348981,0.0
post_mild_norm,20.0,32,great pyramid,2,christ,0.0,0.363541,0.0
post_mild_norm,20.0,33,johannine,7,numis'om,0.0,0.463233,0.0
post_mild_norm,20.0,34,crystal skull,138,thothhorra khandr,0.0,0.269116,0.0
post_mild_norm,20.0,35,mother,2,christ,0.0,0.376607,0.0
post_mild_norm,20.0,36,templa mar,2,christ,0.0,0.445798,0.0
post_mild_norm,20.0,37,master,2,christ,0.0,0.399313,0.0
post_mild_norm,20.0,38,mystery,2,christ,0.0,0.405501,0.0
post_mild_norm,20.0,39,yeshua,2,christ,0.0,0.302485,0.0
post_mild_norm,20.0,40,pure gem,2,christ,0.0,0.385578,0.0
post_mild_norm,20.0,41,lineages,7,numis'om,0.0,0.313612,0.0
post_mild_norm,20.0,42,gate,2,christ,0.0,0.383706,0.0
post_mild_norm,20.0,43,flame,2,christ,0.0,0.382052,0.0
post_mild_norm,20.0,44,dweller,138,thothhorra khandr,0.0,0.29001,0.0
post_mild_norm,20.0,45,crystal skulls,138,thothhorra khandr,0.0,0.261229,0.0
post_mild_norm,20.0,46,atlantis,2,christ,0.0,0.39548,0.0
post_mild_norm,20.0,47,of light,48,merkabah,0.0,0.503029,0.0
post_mild_norm,20.0,48,merkabah,6,temple doors,0.0,0.510099,0.0
post_mild_norm,20.0,49,love,94,christos,0.0,0.354713,0.0
post_mild_norm,20.0,50,grace,2,christ,0.0,0.398025,0.0
post_mild_norm,20.0,51,rite akashic,28,akashic practice,0.0,0.175221,0.0
post_mild_norm,20.0,52,temple of,2,christ,0.0,0.441818,0.0
post_mild_norm,20.0,53,lion,2,christ,0.0,0.365435,0.0
post_mild_norm,20.0,54,matter,2,christ,0.0,0.402558,0.0
post_mild_norm,20.0,55,sun,2,christ,0.0,0.365088,0.0
post_mild_norm,20.0,56,skulls,138,thothhorra khandr,0.0,0.261229,0.0
post_mild_norm,20.0,57,blood,2,christ,0.0,0.397046,0.0
post_mild_norm,20.0,58,metatronic,7,numis'om,0.0,0.42312,0.0
post_mild_norm,20.0,59,tree,94,christos,0.0,0.352201,0.0
post_mild_norm,20.0,60,self,2,christ,0.0,0.382362,0.0
post_mild_norm,20.0,61,old,2,christ,0.0,0.379098,0.0
post_mild_norm,20.0,62,king,2,christ,0.0,0.395453,0.0
post_mild_norm,20.0,63,set,2,christ,0.0,0.387673,0.0
post_mild_norm,20.0,64,john,22,christic,0.0,0.442566,0.0
post_mild_norm,20.0,65,atlantean,2,christ,0.0,0.468815,0.0
post_mild_norm,20.0,66,jesus,2,christ,0.0,0.351689,0.0
post_mild_norm,20.0,67,spirit heart,7,numis'om,0.0,0.510645,0.0
post_mild_norm,20.0,68,nature,94,christos,0.0,0.355518,0.0
post_mild_norm,20.0,69,heart sanctuary,19,new earth star,0.0,0.419668,0.0
post_mild_norm,20.0,70,adam,2,christ,0.0,0.455707,0.0
post_mild_norm,20.0,71,crystal,138,thothhorra khandr,0.0,0.352751,0.0
post_mild_norm,20.0,72,isis eye,6,temple doors,0.0,0.420681,0.0
post_mild_norm,20.0,73,mari,2,christ,0.0,0.411136,0.0
post_mild_norm,20.0,74,egypt,2,christ,0.0,0.383148,0.0
post_mild_norm,20.0,75,central,2,christ,0.0,0.383308,0.0
post_mild_norm,20.0,76,logos,2,christ,0.0,0.395751,0.0
post_mild_norm,20.0,77,temporal alchemy,7,numis'om,0.0,0.328586,0.0
post_mild_norm,20.0,78,knowledge,2,christ,0.0,0.387065,0.0
post_mild_norm,20.0,79,par,19,new earth star,0.0,0.365715,0.0
post_mild_norm,20.0,80,city,2,christ,0.0,0.371701,0.0
post_mild_norm,20.0,81,alchemy star,7,numis'om,0.0,0.328586,0.0
post_mild_norm,20.0,82,johannine grove,7,numis'om,0.0,0.329527,0.0
post_mild_norm,20.0,83,rose,138,thothhorra khandr,0.0,0.391987,0.0
post_mild_norm,20.0,84,mysteries,2,christ,0.0,0.410054,0.0
post_mild_norm,20.0,85,tehuti,19,new earth star,0.0,0.433258,0.0
post_mild_norm,20.0,86,black,2,christ,0.0,0.386676,0.0
post_mild_norm,20.0,87,crystals,2,christ,0.0,0.407198,0.0
post_mild_norm,20.0,88,prima matra,136,maia christianne,0.0,0.463373,0.0
post_mild_norm,20.0,89,mystery school,67,spirit heart,0.0,0.381021,0.0
post_mild_norm,20.0,90,christine hayes,2,christ,0.0,0.396404,0.0
post_mild_norm,20.0,91,goddess,7,numis'om,0.0,0.451967,0.0
post_mild_norm,20.0,92,plain,138,thothhorra khandr,0.0,0.38577,0.0
post_mild_norm,20.0,93,lotus,31,thothhorra,0.0,0.332718,0.0
post_mild_norm,20.0,94,christos,138,thothhorra khandr,0.0,0.545883,0.0
post_mild_norm,20.0,95,book,2,christ,0.0,0.383926,0.0
post_mild_norm,20.0,96,kadmon,7,numis'om,0.0,0.462507,0.0
post_mild_norm,20.0,97,queen,94,christos,0.0,0.438658,0.0
post_mild_norm,20.0,98,simeon,19,new earth star,0.0,0.301779,0.0
post_mild_norm,20.0,99,grid,94,christos,0.0,0.394651,0.0
post_mild_norm,20.0,100,name,2,christ,0.0,0.374212,0.0
post_mild_norm,20.0,101,the sun,2,christ,0.0,0.373307,0.0
post_mild_norm,20.0,102,presence,2,christ,0.0,0.37408,0.0
post_mild_norm,20.0,103,sea,94,christos,0.0,0.338435,0.0
post_mild_norm,20.0,104,church,48,merkabah,0.0,0.459305,0.0
post_mild_norm,20.0,105,egyptian,2,christ,0.0,0.376418,0.0
post_mild_norm,20.0,106,free information,7,numis'om,0.0,0.464052,0.0
post_mild_norm,20.0,107,holorian,48,merkabah,0.0,0.495693,0.0
post_mild_norm,20.0,108,space,2,christ,0.0,0.37408,0.0
post_mild_norm,20.0,109,high,2,christ,0.0,0.37408,0.0
post_mild_norm,20.0,110,forms,2,christ,0.0,0.377701,0.0
post_mild_norm,20.0,111,mar,7,numis'om,0.0,0.453745,0.0
post_mild_norm,20.0,112,rite,7,numis'om,0.0,0.312589,0.0
post_mild_norm,20.0,113,practice,7,numis'om,0.0,0.312589,0.0
post_mild_norm,20.0,114,lord,2,christ,0.0,0.374805,0.0
post_mild_norm,20.0,115,please support,7,numis'om,0.0,0.464052,0.0
post_mild_norm,20.0,116,lady,31,thothhorra,0.0,0.319268,0.0
post_mild_norm,20.0,117,gem,2,christ,0.0,0.390832,0.0
post_mild_norm,20.0,118,mazur,48,merkabah,0.0,0.459337,0.0
post_mild_norm,20.0,119,kyi,138,thothhorra khandr,0.0,0.443704,0.0
post_mild_norm,20.0,120,sirius,94,christos,0.0,0.458906,0.0
post_mild_norm,20.0,121,valley,94,christos,0.0,0.3792,0.0
post_mild_norm,20.0,122,lords,2,christ,0.0,0.444848,0.0
post_mild_norm,20.0,123,journey,48,merkabah,0.0,0.505877,0.0
post_mild_norm,20.0,124,dragon,2,christ,0.0,0.415657,0.0
post_mild_norm,20.0,125,individual,2,christ,0.0,0.387673,0.0
post_mild_norm,20.0,126,melchizedek,2,christ,0.0,0.440574,0.0
post_mild_norm,20.0,127,age,2,christ,0.0,0.384469,0.0
post_mild_norm,20.0,128,stone,2,christ,0.0,0.407182,0.0
post_mild_norm,20.0,129,dweller crystal,138,thothhorra khandr,0.0,0.293969,0.0
post_mild_norm,20.0,130,level,2,christ,0.0,0.37408,0.0
post_mild_norm,20.0,131,non profitset,7,numis'om,0.0,0.464052,0.0
post_mild_norm,20.0,132,magdalene,7,numis'om,0.0,0.492203,0.0
post_mild_norm,20.0,133,stars,2,christ,0.0,0.368082,0.0
post_mild_norm,20.0,134,island,94,christos,0.0,0.299996,0.0
post_mild_norm,20.0,135,moon,2,christ,0.0,0.396135,0.0
post_mild_norm,20.0,136,maia christianne,10,venus,0.0,0.511965,0.0
post_mild_norm,20.0,137,state,2,christ,0.0,0.377701,0.0
post_mild_norm,20.0,138,thothhorra khandr,31,thothhorra,0.0,0.43637,0.0
post_mild_norm,20.0,139,sanctuary,19,new earth star,0.0,0.442028,0.0
post_mild_norm,20.0,140,dynamic,7,numis'om,0.0,0.462211,0.0
post_medium_norm,0.2,1,grail,1,grail,0.140565,0.992019,18.608382
post_medium_norm,0.2,2,christ,2,christ,1.830305,0.971082,41.840342
post_medium_norm,0.2,3,isis,3,isis,0.136264,0.992137,18.120287
post_medium_norm,0.2,4,osiris,4,osiris,0.14432,0.991928,18.744479
post_medium_norm,0.2,5,earth star,5,earth star,0.231924,0.989943,19.255314
post_medium_norm,0.2,6,temple doors,6,temple doors,0.617785,0.988922,34.589722
post_medium_norm,0.2,7,numis'om,7,numis'om,1.133883,0.973794,37.00263
post_medium_norm,0.2,8,ark,8,ark,0.14172,0.991939,18.76519
post_medium_norm,0.2,9,metatron,9,metatron,1.516518,0.969832,39.917399
post_medium_norm,0.2,10,venus,10,venus,1.989284,0.96989,41.77558
post_medium_norm,0.2,11,orion,11,orion,0.142371,0.991672,18.806025
post_medium_norm,0.2,12,eye,12,eye,0.190366,0.991429,18.861667
post_medium_norm,0.2,13,loch,13,loch,0.116525,0.992827,15.626409
post_medium_norm,0.2,14,maia nartoomid,14,maia nartoomid,2.58819,0.624009,28.871858
post_medium_norm,0.2,15,god,15,god,0.142736,0.991947,18.741594
post_medium_norm,0.2,16,doors,16,doors,0.141835,0.991907,18.873468
post_medium_norm,0.2,17,star lineages,17,star lineages,2.29723,0.649768,30.080517
post_medium_norm,0.2,18,adam kadmon,58,metatronic,0.144066,0.992184,17.818579
post_medium_norm,0.2,19,new earth star,19,new earth star,4.336944,0.939837,41.101564
post_medium_norm,0.2,20,horus,48,merkabah,0.131937,0.992325,17.464582
post_medium_norm,0.2,21,skull,31,thothhorra,0.192003,0.990773,17.57413
post_medium_norm,0.2,22,christic,22,christic,1.056241,0.982895,40.880443
post_medium_norm,0.2,23,light codes,23,light codes,2.967336,0.798703,48.608226
post_medium_norm,0.2,24,inner earth,24,inner earth,0.141077,0.991916,18.764603
post_medium_norm,0.2,25,blue star,25,blue star,0.140258,0.991922,18.682745
post_medium_norm,0.2,26,dna,26,dna,0.147697,0.991796,18.82122
post_medium_norm,0.2,27,activation rite,28,akashic practice,2.206249,0.677281,30.132371
post_medium_norm,0.2,28,akashic practice,28,akashic practice,7.108334,0.614954,54.742041
post_medium_norm,0.2,29,pyramid,29,pyramid,0.161377,0.991802,18.920148
post_medium_norm,0.2,30,templar,30,templar,2.58819,0.624009,28.871858
post_medium_norm,0.2,31,thothhorra,31,thothhorra,6.179238,0.89066,42.095184
post_medium_norm,0.2,32,great pyramid,52,temple of,0.142282,0.992184,17.905281
post_medium_norm,0.2,33,johannine,106,free information,0.124167,0.992425,16.211573
post_medium_norm,0.2,34,crystal skull,31,thothhorra,0.20207,0.99035,17.64658
post_medium_norm,0.2,35,mother,35,mother,0.141976,0.991952,18.781312
post_medium_norm,0.2,36,templa mar,106,free information,0.12768,0.992445,17.075367
post_medium_norm,0.2,37,master,37,master,0.142338,0.99196,18.744964
post_medium_norm,0.2,38,mystery,38,mystery,0.141191,0.991974,18.708142
post_medium_norm,0.2,39,yeshua,39,yeshua,0.140827,0.992091,18.237834
post_medium_norm,0.2,40,pure gem,40,pure gem,0.140904,0.99191,18.775772
post_medium_norm,0.2,41,lineages,41,lineages,2.579033,0.633999,29.478514
post_medium_norm,0.2,42,gate,42,gate,0.141922,0.991953,18.770486
post_medium_norm,0.2,43,flame,43,flame,0.142067,0.991941,18.78592
post_medium_norm,0.2,44,dweller,44,dweller,0.20152,0.990396,18.3148
post_medium_norm,0.2,45,crystal skulls,31,thothhorra,0.195921,0.99067,17.59142
post_medium_norm,0.2,46,atlantis,46,atlantis,0.142429,0.991949,18.778087
post_medium_norm,0.2,47,of light,47,of light,0.141885,0.991917,18.879232
post_medium_norm,0.2,48,merkabah,48,merkabah,4.007359,0.950622,41.336329
post_medium_norm,0.2,49,love,49,love,0.148067,0.991757,18.89212
post_medium_norm,0.2,50,grace,50,grace,0.14172,0.991939,18.76519
post_medium_norm,0.2,51,rite akashic,51,rite akashic,7.108334,0.614954,54.742041
post_medium_norm,0.2,52,temple of,52,temple of,3.77083,0.954368,42.099177
post_medium_norm,0.2,53,lion,53,lion,0.143954,0.991929,18.825294
post_medium_norm,0.2,54,matter,54,matter,0.141402,0.991919,18.768036
post_medium_norm,0.2,55,sun,55,sun,0.142924,0.991914,18.811371
post_medium_norm,0.2,56,skulls,31,thothhorra,0.195921,0.99067,17.59142
post_medium_norm,0.2,57,blood,57,blood,0.141538,0.991962,18.75089
