schema,runId,runIndex,repIndex,capLawHash,pressCUsed,dampUsed,want_basin_id,latched_basin,psi_trim,tick,tMs,lateByMs,basin,max1_from,max1_to,max1_absFlux,max2_from,max2_to,max2_absFlux,flux_114_89,flux_114_79,flux_136_89,flux_136_79,flux_89_79,handshake_pending,handshake_applied_tick
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,0,0,0.0,90,90,114,0.104285,90,89,0.103600,0.000109,0.000109,0.032237,0.032237,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,1,200,0.0,90,90,89,0.099875,90,79,0.099875,0.029385,0.029384,0.055849,0.055848,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,2,400,0.0,90,90,89,0.095278,90,79,0.095278,0.050773,0.050773,0.072548,0.072547,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,3,600,0.0,90,90,89,0.090113,90,79,0.090113,0.065846,0.065846,0.083746,0.083746,-0.000001,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,4,800,0.0,90,136,89,0.090611,136,79,0.090610,0.075905,0.075904,0.090611,0.090610,-0.000001,1,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,5,1000,0.0,90,136,89,0.094101,136,79,0.094101,0.087812,0.087811,0.094101,0.094101,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,6,1200,0.0,90,114,89,0.095108,114,79,0.095107,0.095108,0.095107,0.095000,0.094999,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,7,1400,0.0,90,114,89,0.098814,114,79,0.098813,0.098814,0.098813,0.093943,0.093943,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,8,1600,0.0,90,114,89,0.099764,114,79,0.099763,0.099764,0.099763,0.091444,0.091443,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,9,1800,0.0,90,114,89,0.098635,114,79,0.098634,0.098635,0.098634,0.087912,0.087912,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,10,2000,0.0,90,114,89,0.095973,114,79,0.095972,0.095973,0.095972,0.083675,0.083675,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,11,2200,0.0,90,114,89,0.092216,114,79,0.092215,0.092216,0.092215,0.078990,0.078989,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,12,2400,0.0,90,114,89,0.087711,114,79,0.087710,0.087711,0.087710,0.074049,0.074048,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,13,2600,0.0,90,114,89,0.082732,114,79,0.082731,0.082732,0.082731,0.069006,0.069006,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,14,2800,0.0,90,114,89,0.077492,114,79,0.077491,0.077492,0.077491,0.063981,0.063980,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,15,3000,0.0,90,114,89,0.072154,114,79,0.072153,0.072154,0.072153,0.059060,0.059059,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,16,3200,0.0,90,114,89,0.066844,114,79,0.066843,0.066844,0.066843,0.054309,0.054308,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,17,3400,0.0,90,114,89,0.061652,114,79,0.061651,0.061652,0.061651,0.049771,0.049770,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,18,3600,0.0,90,114,89,0.056645,114,79,0.056644,0.056645,0.056644,0.045476,0.045475,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,19,3800,0.0,90,114,89,0.051869,114,79,0.051868,0.051869,0.051868,0.041441,0.041440,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,20,4000,0.0,90,114,89,0.047353,114,79,0.047353,0.047353,0.047353,0.037674,0.037673,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,21,4200,0.0,90,114,89,0.043116,114,79,0.043115,0.043116,0.043115,0.034176,0.034176,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,22,4400,0.0,90,114,89,0.039164,114,79,0.039163,0.039164,0.039163,0.030943,0.030943,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,23,4600,0.0,90,114,89,0.035497,114,79,0.035496,0.035497,0.035496,0.027967,0.027966,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,24,4800,0.0,90,114,89,0.032112,114,79,0.032111,0.032112,0.032111,0.025237,0.025236,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,25,5000,0.0,90,114,89,0.028998,114,79,0.028998,0.028998,0.028998,0.022741,0.022740,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,26,5200,0.0,90,114,89,0.026145,114,79,0.026144,0.026145,0.026144,0.020464,0.020463,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,27,5400,0.0,90,114,89,0.023538,114,79,0.023537,0.023538,0.023537,0.018393,0.018392,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,28,5600,0.0,90,114,89,0.021163,114,79,0.021162,0.021163,0.021162,0.016513,0.016512,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,29,5800,0.0,90,114,89,0.019004,114,79,0.019003,0.019004,0.019003,0.014810,0.014809,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,30,6000,0.0,90,114,89,0.017046,114,79,0.017045,0.017046,0.017045,0.013270,0.013269,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,31,6200,0.0,90,114,89,0.015274,114,79,0.015273,0.015274,0.015273,0.011880,0.011880,-0.000001,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,32,6400,0.0,90,114,89,0.013673,104,114,0.013673,0.013673,0.013673,0.010629,0.010629,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,33,6600,0.0,90,114,89,0.012229,104,114,0.012229,0.012229,0.012229,0.009505,0.009504,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,34,6800,0.0,90,114,89,0.010929,104,114,0.010929,0.010929,0.010929,0.008494,0.008494,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,35,7000,0.0,90,114,89,0.009760,104,114,0.009759,0.009760,0.009759,0.007588,0.007587,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,36,7200,0.0,90,114,89,0.008709,104,114,0.008709,0.008709,0.008709,0.006774,0.006774,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,37,7400,0.0,90,114,89,0.007767,104,114,0.007766,0.007767,0.007766,0.006046,0.006045,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,38,7600,0.0,90,114,89,0.006922,104,114,0.006922,0.006922,0.006921,0.005393,0.005393,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,39,7800,0.0,90,114,89,0.006165,104,114,0.006165,0.006165,0.006165,0.004809,0.004809,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,40,8000,0.0,90,114,89,0.005489,104,114,0.005489,0.005489,0.005488,0.004287,0.004287,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,41,8200,0.0,90,114,89,0.004884,104,114,0.004884,0.004884,0.004884,0.003820,0.003820,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,42,8400,0.0,90,114,89,0.004344,104,114,0.004344,0.004344,0.004343,0.003403,0.003403,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,43,8600,0.0,90,114,89,0.003862,104,114,0.003862,0.003862,0.003861,0.003031,0.003031,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,44,8800,0.0,90,104,114,0.003432,114,89,0.003432,0.003432,0.003431,0.002699,0.002699,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,45,9000,0.0,90,104,114,0.003048,114,89,0.003048,0.003048,0.003048,0.002402,0.002402,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,46,9200,0.0,90,104,114,0.002707,114,89,0.002707,0.002707,0.002707,0.002138,0.002138,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,47,9400,0.0,90,104,114,0.002403,114,89,0.002403,0.002403,0.002403,0.001902,0.001901,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,48,9600,0.0,90,104,114,0.002132,114,89,0.002132,0.002132,0.002132,0.001691,0.001691,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,49,9800,0.0,82,104,114,0.001892,114,89,0.001892,0.001892,0.001891,0.001503,0.001503,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,50,10000,0.0,82,104,114,0.001678,114,89,0.001678,0.001678,0.001677,0.001336,0.001336,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,51,10200,0.0,82,104,114,0.001488,114,89,0.001488,0.001488,0.001488,0.001187,0.001186,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,52,10400,0.0,82,104,114,0.001319,114,89,0.001319,0.001319,0.001319,0.001054,0.001054,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,53,10600,0.0,82,104,114,0.001170,114,89,0.001170,0.001170,0.001170,0.000936,0.000935,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,54,10800,0.0,82,104,114,0.001037,114,89,0.001037,0.001037,0.001037,0.000830,0.000830,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,55,11000,0.0,82,104,114,0.000920,114,89,0.000920,0.000920,0.000920,0.000737,0.000737,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,56,11200,0.0,82,104,114,0.000816,114,89,0.000816,0.000816,0.000816,0.000654,0.000654,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,57,11400,0.0,82,104,114,0.000724,114,89,0.000723,0.000723,0.000723,0.000580,0.000580,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,58,11600,0.0,82,104,114,0.000642,114,89,0.000642,0.000642,0.000641,0.000514,0.000514,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,59,11800,0.0,82,104,114,0.000569,114,89,0.000569,0.000569,0.000569,0.000456,0.000456,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-35-424Z_r00102_d15.000_b90_t+0.15_rep1,102,1,9dbcb7d6,2.0,15.0,90,90,0.15,60,12000,0.0,82,104,114,0.000505,114,89,0.000504,0.000504,0.000504,0.000405,0.000404,-0.000000,1,5
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,0,0,0.0,82,90,89,0.245998,90,79,0.245996,0.000460,0.000457,0.034308,0.034306,-0.000002,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,1,200,0.0,82,90,89,0.243047,90,79,0.243045,0.030856,0.030854,0.063207,0.063204,-0.000002,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,2,400,0.0,82,90,89,0.239347,90,79,0.239345,0.056480,0.056477,0.087419,0.087417,-0.000002,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,3,600,0.0,82,90,89,0.235027,90,79,0.235024,0.077922,0.077919,0.107535,0.107533,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,4,800,0.0,82,90,89,0.230198,90,79,0.230195,0.095706,0.095703,0.124076,0.124073,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,5,1000,0.0,82,90,89,0.224959,90,79,0.224957,0.110295,0.110292,0.137498,0.137495,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,6,1200,0.0,82,90,89,0.219397,90,79,0.219394,0.122096,0.122093,0.148208,0.148205,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,7,1400,0.0,82,90,89,0.213584,90,79,0.213581,0.131471,0.131468,0.156560,0.156557,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,8,1600,0.0,82,90,89,0.207586,90,79,0.207583,0.138738,0.138735,0.162871,0.162868,-0.000003,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,9,1800,0.0,82,90,89,0.201460,90,79,0.201456,0.144178,0.144175,0.167416,0.167412,-0.000004,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,10,2000,0.0,82,90,89,0.195252,90,79,0.195249,0.148039,0.148035,0.170438,0.170434,-0.000004,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,11,2200,0.0,82,90,89,0.189006,90,79,0.189002,0.150539,0.150535,0.172152,0.172148,-0.000004,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,12,2400,0.0,82,90,89,0.182719,90,79,0.182715,0.151871,0.151866,0.172734,0.172730,-0.000004,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,13,2600,0.0,82,90,89,0.176412,90,79,0.176408,0.152203,0.152199,0.172344,0.172340,-0.000004,0,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,14,2800,0.0,82,136,89,0.171128,136,79,0.171124,0.151686,0.151681,0.171128,0.171124,-0.000005,1,
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,15,3000,0.0,82,136,89,0.169215,136,79,0.169210,0.156472,0.156467,0.169215,0.169210,-0.000005,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,16,3200,0.0,82,136,89,0.166716,136,79,0.166712,0.159715,0.159710,0.166716,0.166712,-0.000005,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,17,3400,0.0,82,136,89,0.163732,136,79,0.163728,0.161631,0.161626,0.163732,0.163728,-0.000005,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,18,3600,0.0,82,114,89,0.162410,114,79,0.162405,0.162410,0.162405,0.160350,0.160345,-0.000005,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,19,3800,0.0,82,114,89,0.162219,114,79,0.162214,0.162219,0.162214,0.156645,0.156640,-0.000005,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,20,4000,0.0,82,114,89,0.161206,114,79,0.161200,0.161206,0.161200,0.152684,0.152679,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,21,4200,0.0,82,114,89,0.159498,114,79,0.159493,0.159498,0.159493,0.148524,0.148519,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,22,4400,0.0,82,114,89,0.157210,114,79,0.157205,0.157210,0.157205,0.144217,0.144212,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,23,4600,0.0,82,114,89,0.154441,114,79,0.154435,0.154441,0.154435,0.139806,0.139800,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,24,4800,0.0,82,114,89,0.151277,114,79,0.151271,0.151277,0.151271,0.135328,0.135323,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,25,5000,0.0,82,114,89,0.147794,114,79,0.147788,0.147794,0.147788,0.130817,0.130811,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,26,5200,0.0,82,114,89,0.144058,114,79,0.144052,0.144058,0.144052,0.126299,0.126293,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,27,5400,0.0,82,114,89,0.140126,114,79,0.140120,0.140126,0.140120,0.121799,0.121794,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,28,5600,0.0,82,114,89,0.136049,114,79,0.136042,0.136049,0.136042,0.117338,0.117332,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,29,5800,0.0,82,114,89,0.131869,114,79,0.131862,0.131869,0.131862,0.112932,0.112926,-0.000006,1,15
sol_phase311_16z_bridgeControlSweep_v1,2026-06-04T16-48-37-086Z_r00103_d4.000_b82_t-0.05_rep2,103,2,9dbcb7d6,2.0,4.0,82,82,-0.05,30,6000,0.0,82,114,89,0.127623,114,79,0.127616,0.127623,0.127616,0.108595,0.108589,-0.000006,1,15
